Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Exposure_Pct,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct
100,162,1.16,1.82,19.97,32.01,0.24,0.06,29.41,1.15,17,47.98,0.38,26.67,-10.06
100,163,-0.49,-0.77,18.32,33.42,0.17,-0.02,29.41,1.11,17,48.07,0.28,26.67,-10.06
100,164,-0.19,-0.29,18.62,33.29,0.18,-0.01,29.41,1.11,17,48.12,0.29,26.67,-10.06
100,165,0.1,0.15,18.91,33.1,0.19,0.0,29.41,1.12,17,48.14,0.31,26.67,-10.06
100,166,0.22,0.35,19.03,33.02,0.2,0.01,29.41,1.12,17,48.11,0.32,26.67,-9.66
100,167,0.56,0.87,19.36,32.83,0.21,0.03,29.41,1.13,17,48.14,0.34,26.67,-9.66
100,168,2.66,4.19,21.47,32.05,0.3,0.13,29.41,1.18,17,48.21,0.46,26.67,-9.66
100,169,2.75,4.34,21.56,31.99,0.3,0.14,29.41,1.19,17,48.23,0.46,26.67,-9.66
100,170,2.67,4.21,21.48,32.04,0.3,0.13,29.41,1.18,17,48.25,0.46,26.67,-9.66
100,171,-0.49,-0.76,18.32,34.13,0.17,-0.02,29.41,1.11,17,48.29,0.28,26.67,-9.66
100,172,0.19,0.3,19.0,33.26,0.19,0.01,27.78,1.12,18,48.3,0.3,26.67,-9.66
100,173,-0.05,-0.07,18.76,33.22,0.18,-0.0,27.78,1.11,18,48.39,0.29,26.67,-9.66
100,174,0.94,1.47,19.74,32.57,0.23,0.05,27.78,1.14,18,48.38,0.34,26.67,-9.71
100,175,0.27,0.42,19.07,33.01,0.2,0.01,26.32,1.12,19,48.43,0.29,26.67,-9.71
100,176,-1.97,-3.06,16.84,34.47,0.1,-0.09,26.32,1.07,19,48.41,0.18,26.67,-10.45
100,177,-0.95,-1.48,17.86,33.59,0.15,-0.04,26.32,1.1,19,48.54,0.23,26.67,-10.45
100,178,-0.17,-0.26,18.64,33.06,0.18,-0.01,26.32,1.11,19,48.59,0.27,26.67,-10.45
100,179,-0.35,-0.55,18.45,33.19,0.17,-0.02,27.78,1.11,18,48.7,0.28,26.67,-10.45
100,180,-1.07,-1.67,17.74,33.67,0.14,-0.05,27.78,1.09,18,48.77,0.24,26.67,-10.45
100,181,-0.17,-0.26,18.64,33.16,0.18,-0.01,27.78,1.11,18,48.79,0.29,26.85,-10.45
100,182,-1.21,-1.89,17.6,33.86,0.14,-0.06,27.78,1.09,18,48.82,0.24,26.85,-10.72
100,183,-1.54,-2.4,17.27,34.08,0.12,-0.07,27.78,1.08,18,48.84,0.22,26.85,-10.72
100,184,-0.53,-0.82,18.28,33.43,0.16,-0.02,27.78,1.11,18,48.88,0.28,26.85,-10.72
100,185,-0.16,-0.25,18.65,33.26,0.18,-0.01,27.78,1.12,18,48.93,0.3,26.85,-10.72
100,186,-0.61,-0.96,18.2,33.56,0.16,-0.03,29.41,1.11,17,48.98,0.29,26.85,-10.72
100,187,-0.31,-0.49,18.5,33.36,0.17,-0.01,29.41,1.11,17,49.02,0.31,26.85,-10.72
100,188,-1.17,-1.83,17.63,33.94,0.14,-0.05,29.41,1.09,17,49.02,0.26,26.85,-10.72
100,189,-1.17,-1.83,17.63,33.94,0.14,-0.05,29.41,1.09,17,49.02,0.26,26.85,-10.72
100,190,-0.3,-0.47,18.51,33.35,0.17,-0.01,29.41,1.11,17,49.14,0.31,26.85,-10.72
100,191,-4.89,-7.55,13.91,36.42,-0.02,-0.21,26.32,1.01,19,49.09,0.03,26.85,-10.32
100,192,-3.16,-4.9,15.65,35.4,0.05,-0.14,27.78,1.05,18,49.05,0.13,26.85,-10.3
100,193,-2.81,-4.36,16.0,35.24,0.07,-0.12,27.78,1.05,18,49.12,0.15,26.85,-10.3
100,194,-2.02,-3.13,16.79,35.23,0.1,-0.09,27.78,1.07,18,49.16,0.19,26.85,-10.3
100,195,-3.76,-5.82,15.05,37.11,0.03,-0.16,29.41,1.04,17,49.2,0.1,26.85,-10.3
100,196,-4.28,-6.61,14.53,37.32,0.0,-0.18,29.41,1.02,17,49.29,0.07,26.85,-10.3
100,197,-3.98,-6.16,14.83,37.02,0.02,-0.17,29.41,1.03,17,49.32,0.09,26.85,-10.3
100,198,-1.54,-2.39,17.27,35.64,0.12,-0.07,31.25,1.08,16,49.32,0.24,26.85,-9.65
100,199,-2.04,-3.17,16.77,35.98,0.1,-0.09,31.25,1.07,16,49.32,0.21,26.85,-9.6
100,200,-1.61,-2.51,17.19,35.63,0.12,-0.07,31.25,1.08,16,49.34,0.23,26.85,-9.6
100,201,-2.64,-4.1,16.17,36.33,0.07,-0.11,31.25,1.06,16,49.43,0.17,26.85,-9.6
100,202,-1.56,-2.43,17.25,36.04,0.12,-0.07,33.33,1.08,15,49.46,0.25,26.85,-9.6
100,203,-1.75,-2.72,17.06,36.16,0.11,-0.08,33.33,1.08,15,49.48,0.23,26.85,-9.6
100,204,-1.75,-2.72,17.06,36.16,0.11,-0.08,33.33,1.08,15,49.48,0.23,26.85,-9.6
100,205,-2.98,-4.62,15.83,37.01,0.06,-0.12,31.25,1.05,16,49.46,0.13,26.85,-9.28
100,206,-3.43,-5.31,15.38,37.31,0.04,-0.14,31.25,1.04,16,49.38,0.1,26.85,-9.82
100,207,-5.53,-8.52,13.28,38.95,-0.05,-0.22,29.41,0.99,17,49.36,-0.03,26.85,-9.82
100,208,-5.39,-8.3,13.42,39.01,-0.05,-0.21,29.41,0.99,17,49.23,-0.02,26.89,-9.82
100,209,-5.27,-8.11,13.54,38.93,-0.04,-0.21,31.25,1.0,16,49.2,-0.01,26.89,-9.82
100,210,-6.5,-9.98,12.31,39.73,-0.1,-0.25,31.25,0.97,16,49.18,-0.08,26.89,-10.99
100,211,-5.81,-8.93,13.0,39.79,-0.07,-0.22,31.25,0.99,16,49.23,-0.04,26.89,-10.99
100,212,-5.09,-7.85,13.72,39.33,-0.03,-0.2,31.25,1.0,16,49.18,0.01,26.89,-10.99
100,213,-4.38,-6.77,14.43,38.88,-0.0,-0.17,29.41,1.02,17,49.16,0.05,26.89,-10.79
100,214,-2.33,-3.62,16.48,37.5,0.09,-0.1,31.25,1.06,16,49.12,0.18,26.89,-10.79
100,215,0.3,0.48,19.11,35.82,0.2,0.01,33.33,1.13,15,49.07,0.36,26.89,-10.79
100,216,0.2,0.31,19.01,35.47,0.19,0.01,33.33,1.13,15,49.02,0.35,26.89,-10.79
100,217,-0.13,-0.2,18.68,35.68,0.18,-0.01,33.33,1.12,15,49.0,0.32,26.89,-10.79
100,218,-0.97,-1.51,17.84,36.22,0.14,-0.04,33.33,1.1,15,49.0,0.27,26.89,-10.79
100,219,-0.42,-0.66,18.39,35.88,0.17,-0.02,33.33,1.11,15,49.02,0.31,26.89,-10.79
100,220,-0.91,-1.42,17.9,36.2,0.15,-0.04,33.33,1.1,15,49.04,0.27,26.89,-10.18
100,221,-0.91,-1.42,17.9,36.2,0.15,-0.04,33.33,1.1,15,49.04,0.27,26.89,-10.18
100,222,-1.07,-1.68,17.73,36.4,0.14,-0.05,33.33,1.09,15,49.05,0.26,26.89,-10.18
100,223,4.83,7.66,23.64,32.6,0.38,0.24,33.33,1.25,15,49.0,0.62,26.89,-6.4
100,224,4.29,6.79,23.1,32.95,0.36,0.21,33.33,1.24,15,49.02,0.59,26.89,-6.4
100,225,5.43,8.63,24.24,32.25,0.41,0.27,33.33,1.27,15,48.95,0.66,26.89,-5.58
100,226,4.82,7.64,23.63,32.65,0.38,0.23,33.33,1.25,15,48.93,0.62,26.89,-5.58
100,227,4.48,7.1,23.29,32.93,0.37,0.22,33.33,1.25,15,48.89,0.59,26.89,-5.32
100,228,4.14,6.56,22.95,33.15,0.36,0.2,33.33,1.24,15,48.88,0.57,26.89,-5.32
100,229,4.67,7.4,23.48,32.81,0.38,0.23,33.33,1.25,15,48.88,0.61,26.89,-5.32
100,230,7.26,11.58,26.06,31.15,0.48,0.37,33.33,1.34,15,48.88,0.76,26.89,-5.31
100,231,7.4,11.82,26.21,31.04,0.49,0.38,33.33,1.34,15,48.82,0.77,26.89,-5.31
100,232,6.66,10.61,25.47,31.52,0.46,0.34,33.33,1.32,15,48.82,0.73,26.89,-5.26
100,233,6.42,10.22,25.22,31.58,0.45,0.32,33.33,1.31,15,48.8,0.71,26.89,-5.26
100,234,3.55,5.61,22.36,33.39,0.33,0.17,31.25,1.21,16,48.75,0.5,26.89,-5.32
100,235,1.93,3.04,20.74,34.43,0.26,0.09,31.25,1.17,16,48.66,0.41,26.89,-5.32
100,236,1.6,2.51,20.41,34.59,0.25,0.07,31.25,1.16,16,48.68,0.39,26.89,-5.32
100,237,1.82,2.87,20.63,34.45,0.26,0.08,31.25,1.16,16,48.64,0.4,26.89,-5.08
100,238,2.29,3.61,21.1,34.15,0.28,0.11,31.25,1.18,16,48.55,0.43,26.89,-5.17
100,239,3.87,6.12,22.68,33.13,0.34,0.18,31.25,1.22,16,48.54,0.52,26.89,-5.17
100,240,3.17,5.0,21.97,33.6,0.32,0.15,29.41,1.2,17,48.46,0.45,26.89,-5.17
100,241,3.3,5.21,22.11,33.49,0.32,0.16,31.25,1.21,16,48.34,0.49,26.89,-5.17
100,242,2.39,3.76,21.2,33.61,0.28,0.11,29.41,1.18,17,48.25,0.41,26.89,-5.17
100,243,2.93,4.62,21.73,33.26,0.31,0.14,31.25,1.2,16,48.23,0.46,26.89,-5.17
100,244,2.54,4.0,21.35,33.51,0.29,0.12,31.25,1.19,16,48.23,0.44,26.89,-5.17
100,245,3.69,5.83,22.5,32.76,0.34,0.18,31.25,1.22,16,48.16,0.51,26.89,-5.6
100,246,3.13,4.94,21.94,32.45,0.31,0.15,31.25,1.2,16,48.21,0.48,26.89,-5.6
100,247,3.36,5.3,22.17,32.47,0.32,0.16,31.25,1.21,16,48.25,0.49,26.89,-5.6
100,248,3.92,6.21,22.73,32.1,0.35,0.19,31.25,1.23,16,48.21,0.52,26.89,-5.68
100,249,5.85,9.31,24.66,30.77,0.43,0.3,31.25,1.29,16,48.2,0.63,26.89,-5.68
100,250,5.51,8.75,24.32,30.51,0.41,0.29,31.25,1.28,16,48.2,0.61,26.89,-5.68
101,102,-5.38,-8.29,13.42,35.88,-0.04,-0.23,26.09,1.0,23,45.29,-0.0,26.69,-9.57
101,103,-3.58,-5.55,15.23,34.66,0.04,-0.16,27.27,1.04,22,45.34,0.09,26.69,-9.57
101,104,-2.2,-3.43,16.6,34.01,0.09,-0.1,28.57,1.06,21,45.43,0.16,26.69,-9.57
101,105,-4.48,-6.92,14.32,35.55,-0.0,-0.19,28.57,1.02,21,45.46,0.05,26.69,-9.57
101,106,-1.64,-2.56,17.16,34.07,0.12,-0.08,28.57,1.08,21,45.52,0.19,26.69,-9.57
101,107,-3.04,-4.71,15.77,34.3,0.06,-0.14,28.57,1.05,21,45.57,0.12,26.69,-9.57
101,108,-2.57,-4.0,16.23,34.59,0.08,-0.12,28.57,1.06,21,45.59,0.14,26.69,-9.39
101,109,-0.75,-1.17,18.06,33.34,0.16,-0.04,28.57,1.09,21,45.66,0.22,26.69,-9.39
101,110,-0.34,-0.53,18.47,33.07,0.17,-0.02,28.57,1.1,21,45.75,0.24,26.69,-9.39
101,111,-0.7,-1.1,18.11,33.31,0.16,-0.03,28.57,1.09,21,45.86,0.22,26.69,-9.39
101,112,0.64,1.0,19.45,32.41,0.21,0.03,30.0,1.13,20,45.88,0.3,26.69,-9.39
101,113,-0.34,-0.53,18.47,31.63,0.17,-0.02,30.0,1.1,20,45.86,0.22,26.45,-9.39
101,114,0.68,1.06,19.49,30.93,0.21,0.03,30.0,1.12,20,45.91,0.27,26.45,-9.39
101,115,2.39,3.77,21.2,30.03,0.29,0.13,30.0,1.17,20,45.91,0.36,26.45,-9.39
101,116,1.96,3.08,20.76,30.43,0.27,0.1,30.0,1.16,20,45.95,0.34,26.45,-9.39
101,117,2.4,3.79,21.21,30.12,0.29,0.13,30.0,1.17,20,45.95,0.36,26.45,-9.17
101,118,2.98,4.71,21.79,29.72,0.31,0.16,30.0,1.18,20,45.95,0.39,26.45,-9.17
101,119,5.19,8.24,24.0,28.74,0.4,0.29,26.32,1.24,19,46.05,0.52,26.45,-9.17
101,120,6.98,11.13,25.79,27.99,0.47,0.4,26.32,1.29,19,46.16,0.6,26.45,-9.17
101,121,7.46,11.91,26.27,27.67,0.49,0.43,26.32,1.31,19,46.12,0.63,26.45,-9.17
101,122,7.95,12.72,26.76,27.34,0.51,0.47,26.32,1.32,19,46.23,0.66,26.45,-9.17
101,123,9.49,15.24,28.3,26.31,0.57,0.58,26.32,1.37,19,46.36,0.73,26.45,-9.17
101,124,10.56,17.01,29.37,25.62,0.61,0.66,27.78,1.4,18,46.38,0.83,26.45,-9.17
101,125,10.95,17.65,29.76,25.36,0.62,0.7,27.78,1.41,18,46.39,0.85,26.45,-9.17
101,126,12.36,20.0,31.17,23.96,0.67,0.83,27.78,1.46,18,46.41,0.91,26.45,-9.22
101,127,12.41,20.08,31.22,23.91,0.68,0.84,27.78,1.47,18,46.41,0.91,26.45,-9.22
101,128,13.01,21.08,31.82,23.89,0.7,0.88,27.78,1.48,18,46.43,0.95,26.85,-9.22
101,129,11.82,19.09,30.63,24.69,0.65,0.77,27.78,1.44,18,46.54,0.89,26.85,-9.22
101,130,11.62,18.76,30.43,24.54,0.65,0.76,27.78,1.43,18,46.57,0.88,26.85,-9.22
101,131,10.89,17.55,29.7,25.03,0.62,0.7,27.78,1.41,18,46.66,0.84,26.85,-9.22
101,132,10.45,16.82,29.26,25.33,0.6,0.66,27.78,1.39,18,46.71,0.82,26.85,-9.22
101,133,10.83,17.46,29.64,25.13,0.62,0.69,27.78,1.4,18,46.68,0.84,26.85,-9.22
101,134,9.38,15.05,28.19,26.28,0.56,0.57,27.78,1.35,18,46.79,0.77,26.85,-9.22
101,135,7.6,12.13,26.4,27.31,0.49,0.44,27.78,1.3,18,46.79,0.69,26.85,-10.12
101,136,7.47,11.94,26.28,27.39,0.49,0.44,27.78,1.3,18,46.79,0.68,26.85,-10.12
101,137,7.71,12.32,26.52,27.1,0.5,0.45,27.78,1.31,18,46.86,0.69,26.85,-10.12
101,138,6.94,11.06,25.74,27.0,0.47,0.41,26.32,1.29,19,46.96,0.62,26.85,-10.12
101,139,6.85,10.91,25.65,27.06,0.46,0.4,26.32,1.28,19,46.98,0.61,26.85,-10.12
101,140,8.02,12.83,26.83,26.35,0.51,0.49,26.32,1.32,19,47.14,0.67,26.85,-10.12
101,141,10.4,16.74,29.21,24.6,0.6,0.68,27.78,1.39,18,47.18,0.82,26.74,-10.12
101,142,11.68,18.87,30.49,23.72,0.65,0.8,29.41,1.44,17,47.21,0.94,26.74,-10.12
101,143,11.34,18.29,30.15,23.95,0.63,0.76,29.41,1.43,17,47.21,0.92,26.74,-10.12
101,144,12.36,20.0,31.17,23.36,0.67,0.86,29.41,1.46,17,47.25,0.97,26.74,-10.12
101,145,10.17,16.36,28.98,24.66,0.59,0.66,29.41,1.39,17,47.25,0.86,26.74,-10.12
101,146,10.48,16.87,29.28,24.49,0.6,0.69,29.41,1.39,17,47.32,0.88,26.74,-9.73
101,147,10.26,16.51,29.07,24.66,0.59,0.67,29.41,1.39,17,47.3,0.87,26.74,-9.73
101,148,10.35,16.66,29.16,24.22,0.6,0.69,29.41,1.39,17,47.36,0.87,26.74,-9.73
101,149,8.5,13.61,27.31,25.6,0.53,0.53,29.41,1.33,17,47.36,0.78,26.74,-9.73
101,150,8.77,14.05,27.57,25.45,0.54,0.55,29.41,1.34,17,47.45,0.79,26.74,-9.73
101,151,9.26,14.86,28.07,25.11,0.56,0.59,29.41,1.35,17,47.52,0.82,26.74,-9.73
101,152,9.15,14.67,27.95,25.28,0.55,0.58,29.41,1.35,17,47.5,0.82,26.74,-9.73
101,153,7.14,11.39,25.95,26.73,0.47,0.43,29.41,1.29,17,47.57,0.71,26.74,-9.73
101,154,6.11,9.73,24.92,27.54,0.43,0.35,29.41,1.26,17,47.64,0.65,26.74,-9.73
101,155,3.24,5.12,22.05,29.59,0.32,0.17,29.41,1.2,17,47.7,0.49,26.74,-9.57
101,156,4.16,6.58,22.97,29.54,0.36,0.22,29.41,1.22,17,47.75,0.54,26.74,-9.57
101,157,4.23,6.7,23.04,29.12,0.36,0.23,29.41,1.22,17,47.77,0.54,26.67,-9.57
101,158,4.26,6.75,23.07,29.56,0.36,0.23,29.41,1.23,17,47.79,0.54,26.67,-9.57
101,159,3.84,6.07,22.65,29.88,0.34,0.2,29.41,1.21,17,47.82,0.52,26.67,-9.57
101,160,1.62,2.54,20.42,31.6,0.25,0.08,29.41,1.16,17,47.88,0.4,26.67,-9.57
101,161,1.32,2.07,20.13,31.94,0.24,0.06,29.41,1.15,17,47.98,0.39,26.67,-10.06
101,162,-0.06,-0.1,18.75,33.21,0.18,-0.0,29.41,1.12,17,48.09,0.3,26.67,-10.06
101,163,0.29,0.45,19.1,32.98,0.2,0.01,29.41,1.13,17,48.12,0.32,26.67,-10.06
101,164,0.02,0.03,18.83,33.16,0.19,0.0,29.41,1.12,17,48.12,0.3,26.67,-9.66
101,165,0.17,0.27,18.98,33.05,0.19,0.01,29.41,1.12,17,48.12,0.31,26.67,-9.66
101,166,0.74,1.15,19.54,32.7,0.22,0.04,29.41,1.14,17,48.21,0.35,26.67,-9.66
101,167,1.39,2.18,20.2,32.26,0.24,0.07,29.41,1.15,17,48.2,0.38,26.67,-9.66
101,168,2.75,4.34,21.56,31.99,0.3,0.14,29.41,1.19,17,48.25,0.46,26.67,-9.66
101,169,2.67,4.21,21.48,32.04,0.3,0.13,29.41,1.18,17,48.25,0.46,26.67,-9.66
101,170,2.39,3.76,21.2,32.21,0.29,0.12,29.41,1.18,17,48.3,0.44,26.67,-9.66
101,171,0.09,0.15,18.9,33.33,0.19,0.0,27.78,1.12,18,48.29,0.29,26.67,-9.66
101,172,-0.19,-0.29,18.62,33.32,0.18,-0.01,27.78,1.11,18,48.32,0.28,26.67,-9.71
101,173,0.65,1.02,19.46,32.76,0.21,0.03,27.78,1.13,18,48.38,0.33,26.67,-9.71
101,174,-1.74,-2.7,17.07,34.08,0.11,-0.08,26.32,1.08,19,48.39,0.19,26.67,-10.45
101,175,-2.27,-3.52,16.54,34.47,0.09,-0.1,26.32,1.07,19,48.41,0.16,26.67,-10.45
101,176,-0.95,-1.48,17.86,33.59,0.15,-0.04,26.32,1.1,19,48.54,0.23,26.67,-10.45
101,177,-0.52,-0.82,18.28,33.3,0.16,-0.02,26.32,1.11,19,48.64,0.25,26.67,-10.45
101,178,-0.35,-0.55,18.45,33.19,0.17,-0.02,27.78,1.11,18,48.7,0.28,26.67,-10.45
101,179,1.29,2.03,20.1,32.18,0.24,0.06,27.78,1.15,18,48.75,0.37,26.85,-10.45
101,180,0.83,1.31,19.64,32.49,0.22,0.04,27.78,1.14,18,48.77,0.35,26.85,-10.6
101,181,-1.1,-1.72,17.71,33.78,0.14,-0.05,27.78,1.09,18,48.8,0.25,26.85,-10.72
101,182,-1.61,-2.51,17.2,34.12,0.12,-0.07,27.78,1.08,18,48.88,0.22,26.85,-10.72
101,183,-0.53,-0.82,18.28,33.43,0.16,-0.02,27.78,1.11,18,48.88,0.28,26.85,-10.72
101,184,-0.92,-1.44,17.89,33.77,0.15,-0.04,27.78,1.1,18,48.91,0.26,26.85,-10.72
101,185,-0.28,-0.44,18.53,33.34,0.17,-0.01,29.41,1.11,17,48.98,0.31,26.85,-10.72
101,186,-0.95,-1.49,17.85,33.79,0.15,-0.04,29.41,1.1,17,49.02,0.27,26.85,-10.72
101,187,-0.97,-1.51,17.84,33.8,0.15,-0.04,29.41,1.1,17,49.02,0.27,26.85,-10.72
101,188,-0.89,-1.39,17.92,33.75,0.15,-0.04,29.41,1.1,17,49.0,0.27,26.85,-10.72
101,189,-1.01,-1.57,17.8,33.83,0.14,-0.05,29.41,1.1,17,49.12,0.27,26.85,-10.32
101,190,-3.0,-4.65,15.81,35.16,0.06,-0.13,29.41,1.05,17,49.16,0.15,26.85,-10.32
101,191,-3.44,-5.33,15.37,35.66,0.04,-0.15,26.32,1.04,19,49.09,0.11,26.85,-10.3
101,192,-2.66,-4.12,16.15,35.14,0.07,-0.12,27.78,1.06,18,49.14,0.16,26.85,-10.3
101,193,-2.01,-3.13,16.8,35.23,0.1,-0.09,27.78,1.07,18,49.2,0.19,26.85,-10.3
101,194,-3.12,-4.83,15.69,36.38,0.05,-0.13,27.78,1.05,18,49.27,0.13,26.85,-10.3
101,195,-5.18,-7.99,13.63,37.91,-0.04,-0.21,29.41,1.0,17,49.29,0.01,26.85,-10.3
101,196,-5.24,-8.07,13.57,37.84,-0.04,-0.21,29.41,1.0,17,49.29,0.01,26.85,-10.3
101,197,-1.17,-1.83,17.64,35.4,0.14,-0.05,31.25,1.09,16,49.29,0.26,26.85,-9.65
101,198,-1.61,-2.51,17.19,35.63,0.12,-0.07,31.25,1.08,16,49.34,0.23,26.85,-9.6
101,199,-2.58,-4.0,16.23,36.29,0.08,-0.11,31.25,1.06,16,49.41,0.17,26.85,-9.6
101,200,-1.57,-2.44,17.24,36.33,0.12,-0.07,33.33,1.08,15,49.46,0.24,26.85,-9.6
101,201,-1.04,-1.62,17.77,35.99,0.14,-0.04,33.33,1.1,15,49.43,0.28,26.85,-9.6
101,202,-1.71,-2.66,17.1,36.42,0.11,-0.07,33.33,1.08,15,49.43,0.24,26.85,-9.6
101,203,-1.9,-2.95,16.91,36.55,0.11,-0.08,33.33,1.08,15,49.45,0.22,26.85,-9.6
101,204,-2.5,-3.88,16.31,37.01,0.08,-0.1,33.33,1.06,15,49.45,0.19,26.89,-9.82
101,205,-2.67,-4.14,16.14,37.12,0.07,-0.11,33.33,1.06,15,49.46,0.18,26.89,-9.82
101,206,-3.99,-6.17,14.82,38.11,0.02,-0.16,31.25,1.02,16,49.39,0.07,26.89,-9.82
101,207,-4.3,-6.64,14.51,38.31,0.0,-0.17,31.25,1.02,16,49.32,0.05,26.89,-9.82
101,208,-5.13,-7.91,13.68,38.85,-0.04,-0.2,29.41,1.0,17,49.29,-0.0,26.89,-9.82
101,209,-5.83,-8.97,12.98,39.8,-0.07,-0.23,29.41,0.99,17,49.25,-0.04,26.89,-10.99
101,210,-5.31,-8.18,13.5,39.47,-0.04,-0.21,31.25,1.0,16,49.2,-0.01,26.89,-10.99
101,211,-4.35,-6.72,14.46,38.86,-0.0,-0.17,31.25,1.02,16,49.2,0.05,26.89,-10.79
101,212,-4.99,-7.7,13.82,39.27,-0.03,-0.2,31.25,1.0,16,49.2,0.01,26.89,-10.79
101,213,-1.83,-2.86,16.97,37.25,0.11,-0.08,31.25,1.08,16,49.14,0.21,26.89,-10.79
101,214,-0.13,-0.2,18.68,35.76,0.18,-0.01,33.33,1.12,15,49.07,0.33,26.89,-10.79
101,215,-0.72,-1.13,18.08,36.07,0.15,-0.03,33.33,1.1,15,49.09,0.29,26.89,-10.79
101,216,-0.24,-0.38,18.57,35.77,0.17,-0.01,33.33,1.12,15,49.07,0.32,26.89,-10.79
101,217,-0.27,-0.42,18.54,35.78,0.17,-0.01,33.33,1.11,15,49.09,0.32,26.89,-10.79
101,218,0.32,0.49,19.12,35.41,0.2,0.01,33.33,1.13,15,49.05,0.35,26.89,-10.18
101,219,-0.39,-0.61,18.42,35.86,0.17,-0.02,33.33,1.11,15,49.07,0.31,26.89,-10.18
101,220,-0.3,-0.47,18.51,35.9,0.17,-0.01,33.33,1.11,15,49.07,0.31,26.89,-10.18
101,221,0.46,0.72,19.27,35.41,0.2,0.02,33.33,1.13,15,49.04,0.36,26.89,-10.18
101,222,4.48,7.1,23.29,32.83,0.37,0.22,33.33,1.24,15,49.02,0.6,26.89,-6.4
101,223,4.6,7.29,23.41,32.79,0.37,0.22,33.33,1.24,15,49.0,0.61,26.89,-6.4
101,224,5.04,8.0,23.85,32.59,0.39,0.25,33.33,1.26,15,48.98,0.63,26.89,-5.58
101,225,3.42,5.41,22.23,33.61,0.33,0.16,33.33,1.21,15,48.95,0.53,26.89,-5.58
101,226,4.29,6.8,23.1,33.05,0.36,0.21,33.33,1.24,15,48.91,0.58,26.89,-5.32
101,227,4.96,7.87,23.77,32.62,0.39,0.24,33.33,1.26,15,48.91,0.63,26.89,-5.32
101,228,7.2,11.49,26.01,31.18,0.48,0.37,33.33,1.33,15,48.89,0.76,26.89,-5.31
101,229,6.57,10.47,25.38,31.59,0.45,0.33,33.33,1.31,15,48.89,0.72,26.89,-5.31
101,230,6.83,10.88,25.64,31.32,0.46,0.35,33.33,1.32,15,48.86,0.74,26.89,-5.31
101,231,5.93,9.44,24.74,31.86,0.43,0.3,33.33,1.29,15,48.84,0.68,26.89,-5.26
101,232,5.6,8.9,24.41,32.07,0.42,0.28,33.33,1.28,15,48.8,0.66,26.89,-5.26
101,233,3.99,6.31,22.8,33.11,0.35,0.19,33.33,1.23,15,48.75,0.56,26.89,-5.26
101,234,2.24,3.52,21.05,34.23,0.28,0.1,31.25,1.18,16,48.73,0.42,26.89,-5.32
101,235,1.0,1.57,19.81,34.98,0.22,0.04,31.25,1.14,16,48.68,0.35,26.89,-5.32
101,236,1.21,1.91,20.02,34.84,0.23,0.05,31.25,1.15,16,48.68,0.36,26.89,-5.32
101,237,2.54,4.0,21.35,34.0,0.29,0.12,31.25,1.18,16,48.62,0.44,26.89,-5.17
101,238,3.26,5.15,22.07,33.54,0.32,0.15,31.25,1.21,16,48.61,0.48,26.89,-5.17
101,239,3.72,5.88,22.53,33.24,0.34,0.18,31.25,1.22,16,48.61,0.51,26.89,-5.17
101,240,1.36,2.13,20.16,34.37,0.24,0.06,27.78,1.15,18,48.5,0.33,26.89,-5.21
101,241,1.85,2.91,20.66,34.05,0.26,0.09,29.41,1.17,17,48.34,0.38,26.89,-5.17
101,242,2.65,4.17,21.45,33.44,0.29,0.12,29.41,1.19,17,48.25,0.42,26.89,-5.16
101,243,5.34,8.48,24.15,31.69,0.4,0.27,31.25,1.27,16,48.23,0.6,26.89,-5.16
101,244,4.07,6.44,22.88,32.13,0.35,0.2,31.25,1.23,16,48.23,0.53,26.89,-5.6
101,245,4.19,6.63,23.0,32.23,0.36,0.21,31.25,1.24,16,48.23,0.54,26.89,-5.6
101,246,7.01,11.18,25.82,30.4,0.47,0.37,31.25,1.33,16,48.23,0.7,26.89,-5.6
101,247,7.81,12.48,26.61,29.81,0.51,0.42,31.25,1.36,16,48.23,0.74,26.89,-5.6
101,248,6.5,10.35,25.31,30.18,0.45,0.34,31.25,1.32,16,48.14,0.66,26.89,-5.68
101,249,8.36,13.39,27.17,29.04,0.53,0.46,33.33,1.39,15,48.16,0.82,26.89,-5.68
101,250,7.66,12.24,26.47,29.4,0.5,0.42,33.33,1.37,15,48.18,0.78,26.89,-5.68
102,103,-2.2,-3.43,16.6,34.01,0.09,-0.1,28.57,1.06,21,45.43,0.16,26.69,-9.57
102,104,-4.48,-6.92,14.32,35.55,-0.0,-0.19,28.57,1.02,21,45.46,0.05,26.69,-9.57
102,105,-1.64,-2.56,17.16,34.07,0.12,-0.08,28.57,1.08,21,45.52,0.19,26.69,-9.57
102,106,-3.04,-4.71,15.77,34.3,0.06,-0.14,28.57,1.05,21,45.57,0.12,26.69,-9.57
102,107,-2.57,-4.0,16.23,34.59,0.08,-0.12,28.57,1.06,21,45.59,0.14,26.69,-9.39
102,108,-0.75,-1.17,18.06,33.34,0.16,-0.04,28.57,1.09,21,45.66,0.22,26.69,-9.39
102,109,-0.34,-0.53,18.47,33.07,0.17,-0.02,28.57,1.1,21,45.75,0.24,26.69,-9.39
