Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Expectancy_Pct,Total_Trades,Avg_Holding_Hours,Avg_Win_Pct,Avg_Loss_Pct,Win_Loss_Ratio,Max_Cons_Wins,Max_Cons_Losses,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Best_Month,Worst_Month,Peak_Time,MDD_Trough_Time,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
43,159,-0.99,-1.55,17.82,36.77,0.14,0.14,-0.04,26.09,1.09,0.22,23,109.3,10.05,-3.24,3.1,2,7,27.71,-11.21,44.91,3,5,Aug_2026 (+24.79%),Feb_2026 (-16.58%),2026-01-14T20:00:00,2026-07-02T07:00:00,2.71,-16.58,-5.63,-0.83,-2.99,-8.42,11.37,24.79
43,160,-0.42,-0.66,18.39,36.41,0.17,0.16,-0.02,26.09,1.1,0.25,23,109.3,10.08,-3.22,3.13,2,7,27.71,-11.21,44.89,3,5,Aug_2026 (+24.79%),Feb_2026 (-16.70%),2026-01-14T20:00:00,2026-07-02T07:00:00,3.45,-16.7,-5.63,-0.83,-2.99,-8.42,11.37,24.79
43,161,-0.43,-0.67,18.38,36.38,0.17,0.16,-0.02,26.09,1.1,0.25,23,109.4,10.14,-3.24,3.13,2,7,27.71,-11.21,44.95,3,5,Aug_2026 (+24.79%),Feb_2026 (-16.70%),2026-01-14T20:00:00,2026-07-02T07:00:00,3.79,-16.7,-5.63,-0.83,-2.99,-8.39,10.96,24.79
43,162,0.51,0.8,19.32,36.1,0.21,0.2,0.02,26.09,1.12,0.3,23,109.4,10.32,-3.24,3.18,2,7,27.71,-11.21,44.95,3,5,Aug_2026 (+24.79%),Feb_2026 (-16.70%),2026-01-14T20:00:00,2026-07-02T07:00:00,3.79,-16.7,-5.63,-0.83,-2.99,-8.39,12.01,24.79
43,163,0.89,1.39,19.69,35.81,0.22,0.21,0.04,26.09,1.13,0.31,23,109.4,10.34,-3.23,3.2,2,7,27.74,-11.21,44.93,3,5,Aug_2026 (+24.81%),Feb_2026 (-16.76%),2026-01-14T20:00:00,2026-07-02T07:00:00,4.43,-16.76,-5.69,-0.96,-2.99,-8.39,12.01,24.81
43,164,0.07,0.11,18.88,36.32,0.19,0.18,0.0,26.09,1.11,0.28,23,109.4,10.34,-3.28,3.16,2,7,27.74,-11.21,44.93,3,5,Aug_2026 (+24.81%),Feb_2026 (-16.76%),2026-01-14T20:00:00,2026-07-02T07:00:00,4.36,-16.76,-5.92,-1.26,-2.99,-8.56,12.01,24.81
43,165,0.59,0.92,19.4,35.99,0.21,0.2,0.03,26.09,1.12,0.3,23,109.4,10.33,-3.24,3.19,2,7,27.74,-11.21,44.93,3,5,Aug_2026 (+24.81%),Feb_2026 (-16.24%),2026-01-14T20:00:00,2026-07-02T07:00:00,4.26,-16.24,-5.92,-1.26,-2.99,-8.56,12.01,24.81
43,166,1.2,1.89,20.01,35.64,0.24,0.22,0.05,26.09,1.14,0.33,23,109.3,10.38,-3.22,3.22,2,7,27.74,-11.21,44.89,3,5,Aug_2026 (+24.81%),Feb_2026 (-16.08%),2026-01-14T20:00:00,2026-06-23T08:00:00,4.5,-16.08,-5.92,-1.26,-2.99,-8.56,12.23,24.81
43,167,1.08,1.69,19.89,35.88,0.23,0.22,0.05,26.09,1.13,0.32,23,109.3,10.46,-3.26,3.21,2,7,27.74,-11.21,44.91,3,5,Aug_2026 (+24.81%),Feb_2026 (-16.08%),2026-01-14T20:00:00,2026-06-23T08:00:00,4.74,-16.08,-5.69,-1.26,-3.58,-8.56,12.23,24.81
43,168,0.44,0.69,19.25,36.25,0.2,0.19,0.02,26.09,1.12,0.29,23,109.5,10.34,-3.26,3.18,2,7,27.74,-11.21,44.96,3,5,Aug_2026 (+24.81%),Feb_2026 (-16.08%),2026-01-14T20:00:00,2026-06-23T08:00:00,4.9,-16.08,-5.69,-1.83,-3.58,-8.56,12.0,24.81
43,169,0.18,0.28,18.99,36.16,0.19,0.18,0.01,26.09,1.12,0.28,23,109.3,10.24,-3.24,3.16,2,7,27.74,-11.21,44.91,3,5,Aug_2026 (+24.81%),Feb_2026 (-16.27%),2026-01-14T20:00:00,2026-06-23T08:00:00,5.56,-16.27,-5.69,-2.11,-3.58,-8.56,11.57,24.81
43,170,-1.68,-2.62,17.13,37.11,0.11,0.11,-0.07,26.09,1.08,0.2,23,109.3,10.17,-3.32,3.06,2,7,27.74,-12.28,44.88,3,5,Aug_2026 (+24.81%),Feb_2026 (-17.28%),2026-01-14T20:00:00,2026-06-23T08:00:00,4.63,-17.28,-5.48,-2.11,-3.58,-8.56,11.57,24.81
43,171,1.13,1.77,19.94,35.31,0.23,0.22,0.05,26.09,1.14,0.32,23,109.3,10.09,-3.13,3.22,2,7,27.74,-12.28,44.91,3,5,Aug_2026 (+24.81%),Feb_2026 (-15.81%),2026-01-14T20:00:00,2026-06-23T08:00:00,4.46,-15.81,-5.76,-1.86,-3.58,-7.4,11.57,24.81
43,172,1.62,2.55,20.43,34.99,0.25,0.24,0.07,26.09,1.15,0.34,23,109.3,10.09,-3.11,3.25,2,7,27.74,-12.28,44.88,3,5,Aug_2026 (+24.81%),Feb_2026 (-15.65%),2026-01-14T20:00:00,2026-06-23T08:00:00,4.78,-15.65,-5.76,-1.86,-3.58,-7.4,11.57,24.81
43,173,0.84,1.31,19.64,34.52,0.22,0.21,0.04,27.27,1.13,0.31,22,114.3,9.78,-3.25,3.01,2,6,26.86,-12.28,44.89,3,5,Aug_2026 (+24.09%),Feb_2026 (-15.65%),2026-01-14T20:00:00,2026-06-23T08:00:00,3.81,-15.65,-5.76,-2.3,-3.58,-6.31,11.57,24.09
43,174,0.2,0.32,19.01,34.24,0.19,0.19,0.01,26.09,1.11,0.26,23,109.4,9.71,-3.07,3.16,2,7,26.86,-12.28,44.93,3,5,Aug_2026 (+24.09%),Feb_2026 (-15.39%),2026-01-14T20:00:00,2026-06-23T08:00:00,3.79,-15.39,-5.36,-2.56,-3.58,-6.31,10.39,24.09
43,175,0.69,1.08,19.5,33.92,0.21,0.2,0.03,26.09,1.12,0.28,23,109.5,9.76,-3.06,3.19,2,7,26.86,-12.28,44.98,3,5,Aug_2026 (+24.09%),Feb_2026 (-15.18%),2026-01-14T20:00:00,2026-06-23T08:00:00,3.59,-15.18,-5.06,-1.87,-3.88,-6.58,10.39,24.09
43,176,-0.24,-0.38,18.57,34.11,0.18,0.17,-0.01,25.0,1.1,0.23,24,105.0,9.76,-2.95,3.31,1,7,26.86,-12.28,45.02,3,5,Aug_2026 (+24.09%),Feb_2026 (-14.53%),2026-01-14T20:00:00,2026-06-23T08:00:00,2.94,-14.53,-5.06,-2.56,-4.17,-6.64,10.39,24.09
43,177,-0.1,-0.15,18.71,34.01,0.18,0.17,-0.0,25.0,1.11,0.24,24,105.0,9.79,-2.95,3.32,1,7,26.86,-12.28,45.02,3,5,Aug_2026 (+24.09%),Feb_2026 (-14.33%),2026-01-14T20:00:00,2026-06-23T08:00:00,3.06,-14.33,-5.06,-2.76,-4.17,-6.64,10.39,24.09
43,178,-0.95,-1.48,17.86,34.6,0.15,0.14,-0.04,24.0,1.09,0.2,25,100.8,9.86,-2.86,3.45,1,8,26.86,-12.28,45.02,3,5,Aug_2026 (+24.09%),Feb_2026 (-15.07%),2026-01-14T20:00:00,2026-06-23T08:00:00,2.94,-15.07,-5.19,-2.5,-4.17,-6.64,10.39,24.09
43,179,-0.39,-0.6,18.42,34.14,0.17,0.16,-0.02,24.0,1.1,0.22,25,101.1,9.84,-2.82,3.49,1,8,26.86,-12.28,45.14,3,5,Aug_2026 (+24.09%),Feb_2026 (-15.07%),2026-01-14T20:00:00,2026-06-23T08:00:00,2.98,-15.07,-5.41,-1.61,-4.17,-6.64,10.22,24.09
43,180,-0.79,-1.23,18.02,34.42,0.15,0.15,-0.04,24.0,1.09,0.2,25,101.4,9.84,-2.84,3.46,1,8,26.86,-12.28,45.29,3,5,Aug_2026 (+24.09%),Feb_2026 (-15.57%),2026-01-14T20:00:00,2026-06-23T08:00:00,3.14,-15.57,-5.48,-1.5,-4.17,-6.64,10.22,24.09
43,181,-0.25,-0.39,18.56,34.06,0.18,0.17,-0.01,25.0,1.11,0.23,24,105.9,9.78,-2.95,3.32,1,7,26.86,-12.28,45.38,3,5,Aug_2026 (+24.09%),Feb_2026 (-15.90%),2026-01-14T20:00:00,2026-06-23T08:00:00,3.14,-15.9,-5.84,-0.2,-4.17,-6.64,10.22,24.09
43,182,-0.58,-0.9,18.23,34.17,0.16,0.16,-0.03,25.0,1.1,0.22,24,105.8,9.72,-2.95,3.29,1,7,26.86,-12.28,45.36,3,5,Aug_2026 (+24.09%),Feb_2026 (-15.79%),2026-01-14T20:00:00,2026-06-23T08:00:00,3.24,-15.79,-5.93,-0.25,-4.17,-6.86,10.03,24.09
43,183,0.17,0.26,18.98,33.27,0.19,0.19,0.01,25.0,1.11,0.25,24,106.0,9.83,-2.94,3.34,1,7,26.86,-12.28,45.43,4,4,Aug_2026 (+24.09%),Feb_2026 (-15.79%),2026-01-06T23:00:00,2026-06-23T08:00:00,2.28,-15.79,-4.93,0.62,-4.17,-6.86,9.74,24.09
43,184,0.26,0.4,19.07,33.21,0.2,0.19,0.01,25.0,1.12,0.25,24,106.0,9.79,-2.93,3.35,1,7,26.86,-12.28,45.43,4,4,Aug_2026 (+24.09%),Feb_2026 (-16.01%),2026-01-06T23:00:00,2026-06-23T08:00:00,2.28,-16.01,-4.93,1.04,-4.22,-6.86,9.74,24.09
43,185,0.99,1.56,19.8,32.69,0.23,0.22,0.05,24.0,1.13,0.27,25,102.0,9.79,-2.73,3.58,1,8,26.86,-12.28,45.55,4,4,Aug_2026 (+24.09%),Feb_2026 (-15.65%),2026-01-14T20:00:00,2026-06-23T08:00:00,2.71,-15.65,-5.09,1.29,-4.22,-6.86,9.54,24.09
43,186,-0.26,-0.4,18.55,33.53,0.18,0.17,-0.01,24.0,1.1,0.22,25,102.1,9.65,-2.76,3.5,1,7,26.86,-12.28,45.59,4,4,Aug_2026 (+24.09%),Feb_2026 (-15.65%),2026-01-06T23:00:00,2026-06-23T08:00:00,1.7,-15.65,-5.09,0.87,-4.22,-6.86,9.71,24.09
43,187,1.64,2.58,20.45,32.26,0.25,0.25,0.08,25.0,1.14,0.3,24,106.6,9.64,-2.81,3.43,1,6,26.86,-12.28,45.7,4,4,Aug_2026 (+24.09%),Feb_2026 (-14.72%),2026-01-06T23:00:00,2026-06-23T08:00:00,1.45,-14.72,-5.09,1.71,-4.22,-6.65,9.71,24.09
43,188,1.95,3.07,20.76,32.06,0.27,0.26,0.1,25.0,1.15,0.32,24,106.6,9.64,-2.79,3.45,1,6,26.86,-12.28,45.68,4,4,Aug_2026 (+24.09%),Feb_2026 (-14.45%),2026-01-06T23:00:00,2026-06-23T08:00:00,1.42,-14.45,-5.09,1.71,-4.22,-6.65,9.71,24.09
43,189,5.24,8.31,24.04,29.87,0.4,0.39,0.28,26.09,1.23,0.47,23,111.2,9.71,-2.79,3.48,1,6,26.86,-12.28,45.68,4,4,Aug_2026 (+24.09%),Feb_2026 (-12.28%),2026-01-06T23:00:00,2026-06-23T08:00:00,1.7,-12.28,-5.09,2.12,-4.22,-6.65,9.71,24.09
43,190,7.24,11.55,26.05,28.53,0.48,0.47,0.4,30.43,1.27,0.55,23,111.3,8.41,-2.89,2.91,2,5,26.86,-12.28,45.73,4,4,Aug_2026 (+24.09%),Feb_2026 (-12.28%),2026-08-22T00:00:00,2026-06-23T08:00:00,1.72,-12.28,-4.25,3.13,-4.22,-6.65,9.71,24.09
43,191,8.09,12.94,26.89,27.78,0.51,0.5,0.47,27.27,1.29,0.61,22,116.4,9.89,-2.87,3.45,1,5,26.86,-12.28,45.71,4,4,Aug_2026 (+24.09%),Feb_2026 (-12.28%),2026-08-22T00:00:00,2026-06-23T08:00:00,1.67,-12.28,-4.18,4.4,-4.22,-6.85,9.43,24.09
43,192,9.02,14.47,27.83,27.24,0.55,0.53,0.53,27.27,1.31,0.65,22,116.5,10.03,-2.86,3.5,1,5,26.86,-12.28,45.79,4,4,Aug_2026 (+24.09%),Feb_2026 (-12.28%),2026-08-22T00:00:00,2026-06-23T08:00:00,1.78,-12.28,-3.57,4.42,-4.22,-6.85,9.54,24.09
43,193,10.22,16.44,29.03,26.55,0.59,0.58,0.62,28.57,1.35,0.74,21,122.1,9.9,-2.93,3.38,1,5,26.86,-12.28,45.79,4,4,Aug_2026 (+24.28%),Feb_2026 (-12.28%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.74,-12.28,-3.57,4.42,-4.22,-6.85,9.54,24.28
43,194,8.45,13.54,27.26,27.72,0.53,0.51,0.49,27.27,1.31,0.63,22,116.7,9.73,-2.79,3.49,1,5,26.86,-12.28,45.84,4,4,Aug_2026 (+24.28%),Feb_2026 (-12.28%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.11,-12.28,-4.59,4.49,-4.22,-6.85,9.54,24.28
43,195,8.45,13.54,27.26,27.72,0.53,0.51,0.49,27.27,1.31,0.63,22,116.7,9.73,-2.79,3.49,1,5,26.86,-12.28,45.84,4,4,Aug_2026 (+24.28%),Feb_2026 (-12.28%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.11,-12.28,-4.59,4.49,-4.22,-6.85,9.54,24.28
43,196,9.35,15.01,28.16,27.13,0.56,0.55,0.55,30.0,1.33,0.72,20,128.5,9.62,-3.09,3.11,1,5,26.86,-11.55,45.89,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-08-22T00:00:00,2026-06-23T08:00:00,3.05,-11.55,-4.59,3.49,-4.22,-6.8,9.54,24.28
43,197,9.89,15.9,28.7,26.77,0.58,0.57,0.59,30.0,1.35,0.75,20,128.6,9.68,-3.08,3.14,1,5,26.86,-11.55,45.91,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.92,-11.55,-4.27,3.49,-4.22,-6.53,9.54,24.28
43,198,9.67,15.54,28.48,27.05,0.57,0.56,0.57,30.0,1.34,0.74,20,128.8,9.7,-3.1,3.13,1,5,26.86,-11.55,45.98,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.92,-11.55,-4.58,3.49,-4.28,-6.53,9.75,24.28
43,199,9.38,15.06,28.19,27.24,0.56,0.55,0.55,30.0,1.33,0.73,20,128.7,9.68,-3.11,3.11,1,5,26.86,-11.55,45.96,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.92,-11.55,-4.7,3.34,-4.28,-6.53,9.75,24.28
43,200,8.18,13.08,26.99,27.5,0.52,0.5,0.48,30.0,1.31,0.67,20,128.7,9.48,-3.11,3.05,1,5,26.86,-11.55,45.96,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.92,-11.55,-5.01,3.12,-4.28,-6.36,8.92,24.28
43,201,6.79,10.82,25.6,28.43,0.46,0.45,0.38,28.57,1.27,0.57,21,122.5,9.48,-2.99,3.17,1,6,26.86,-11.55,45.95,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.58,-11.55,-5.01,3.32,-4.28,-7.44,8.92,24.28
43,202,7.29,11.64,26.1,28.09,0.48,0.47,0.41,28.57,1.28,0.6,21,122.6,9.56,-2.99,3.2,1,6,26.86,-11.55,45.98,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-08-22T00:00:00,2026-06-23T08:00:00,3.06,-11.55,-5.01,3.32,-4.28,-7.44,8.92,24.28
43,203,6.54,10.43,25.35,28.55,0.45,0.44,0.37,28.57,1.26,0.57,21,122.6,9.61,-3.05,3.15,1,6,26.86,-11.55,45.98,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-08-22T00:00:00,2026-06-23T08:00:00,3.06,-11.55,-5.01,3.67,-4.28,-8.34,8.86,24.28
43,204,5.41,8.6,24.22,29.31,0.41,0.4,0.29,27.27,1.23,0.49,22,117.0,9.61,-2.93,3.28,1,6,26.86,-11.55,45.98,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-01-06T23:00:00,2026-06-23T08:00:00,3.06,-11.55,-5.83,3.69,-4.28,-8.54,8.86,24.28
43,205,3.71,5.87,22.52,30.45,0.34,0.33,0.19,26.09,1.19,0.4,23,111.8,9.61,-2.85,3.37,1,6,26.86,-11.55,45.93,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-01-06T23:00:00,2026-06-23T08:00:00,3.06,-11.55,-6.98,3.28,-4.28,-8.54,8.86,24.28
43,206,3.72,5.89,22.53,30.5,0.34,0.33,0.19,26.09,1.19,0.4,23,112.0,9.52,-2.82,3.38,1,6,26.86,-11.55,45.98,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-01-06T23:00:00,2026-06-23T08:00:00,2.49,-11.55,-6.98,3.32,-3.87,-8.54,8.95,24.28
43,207,3.48,5.5,22.29,30.66,0.33,0.32,0.18,27.27,1.19,0.41,22,117.0,9.41,-2.97,3.17,1,6,26.86,-11.55,45.98,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-01-06T23:00:00,2026-06-23T08:00:00,2.49,-11.55,-7.19,3.32,-3.87,-8.54,8.95,24.28
43,208,3.53,5.58,22.34,30.62,0.33,0.32,0.18,27.27,1.19,0.41,22,117.1,9.4,-2.96,3.17,1,6,26.86,-11.55,46.0,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-01-06T23:00:00,2026-06-23T08:00:00,2.49,-11.55,-7.23,3.32,-3.87,-8.45,8.93,24.28
43,209,3.37,5.32,22.18,30.73,0.32,0.32,0.17,27.27,1.19,0.4,22,117.0,9.42,-2.98,3.16,1,6,26.86,-11.55,45.98,4,4,Aug_2026 (+24.28%),Feb_2026 (-11.55%),2026-01-06T23:00:00,2026-06-23T08:00:00,2.49,-11.55,-7.42,3.41,-3.87,-8.48,8.93,24.28
43,210,7.81,12.48,26.62,27.75,0.5,0.5,0.45,27.27,1.29,0.57,22,117.1,9.38,-2.73,3.44,1,6,26.86,-7.83,46.0,4,4,Aug_2026 (+24.28%),Jun_2026 (-8.48%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.42,-7.83,-7.45,3.61,-3.87,-8.48,8.93,24.28
43,211,7.16,11.43,25.97,28.5,0.48,0.47,0.4,27.27,1.27,0.55,22,117.0,9.38,-2.77,3.39,1,6,26.86,-7.83,45.96,4,4,Aug_2026 (+24.82%),Jun_2026 (-9.49%),2026-08-22T00:00:00,2026-06-23T08:00:00,2.4,-7.83,-7.37,3.61,-3.87,-9.49,8.93,24.82
43,212,5.59,8.87,24.39,28.75,0.41,0.41,0.31,26.09,1.23,0.45,23,112.0,9.06,-2.59,3.5,1,6,26.86,-7.83,46.02,4,4,Aug_2026 (+24.82%),Jun_2026 (-9.49%),2026-01-06T23:00:00,2026-07-02T17:00:00,2.89,-7.83,-7.37,3.65,-3.87,-9.49,6.78,24.82
43,213,5.68,9.02,24.48,28.69,0.42,0.41,0.31,26.09,1.24,0.45,23,112.2,9.07,-2.59,3.5,1,6,26.86,-7.83,46.07,4,4,Aug_2026 (+24.85%),Jun_2026 (-9.49%),2026-01-06T23:00:00,2026-07-02T17:00:00,2.89,-7.83,-7.29,3.65,-3.87,-9.49,6.75,24.85
43,214,4.78,7.58,23.59,29.29,0.38,0.38,0.26,27.27,1.22,0.43,22,117.4,8.96,-2.76,3.24,1,6,26.86,-7.83,46.11,4,4,Aug_2026 (+24.85%),Jun_2026 (-9.49%),2026-01-06T23:00:00,2026-07-02T17:00:00,2.93,-7.83,-8.05,3.58,-3.87,-9.49,6.75,24.85
43,215,5.25,8.33,24.06,28.97,0.4,0.4,0.29,27.27,1.23,0.45,22,117.4,9.03,-2.76,3.27,1,6,26.86,-7.83,46.12,4,4,Aug_2026 (+24.85%),Jun_2026 (-9.49%),2026-01-06T23:00:00,2026-07-02T17:00:00,3.4,-7.83,-8.05,3.58,-3.87,-9.49,6.75,24.85
43,216,4.67,7.4,23.48,29.47,0.38,0.37,0.25,27.27,1.21,0.43,22,117.3,9.06,-2.8,3.23,1,6,27.04,-7.83,46.09,4,4,Aug_2026 (+25.03%),Jun_2026 (-9.49%),2026-01-06T23:00:00,2026-07-02T17:00:00,3.4,-7.83,-8.66,3.55,-3.87,-9.49,6.75,25.03
43,217,3.62,5.71,22.42,30.18,0.33,0.33,0.19,27.27,1.18,0.38,22,117.3,9.03,-2.86,3.16,1,6,27.04,-6.68,46.07,4,4,Aug_2026 (+25.03%),Jun_2026 (-10.87%),2026-01-06T23:00:00,2026-07-02T17:00:00,2.99,-6.68,-8.45,2.99,-3.87,-10.87,6.75,25.03
43,218,3.26,5.15,22.07,30.39,0.32,0.32,0.17,27.27,1.18,0.37,22,117.5,8.94,-2.85,3.14,1,6,27.04,-6.68,46.14,4,4,Aug_2026 (+25.03%),Jun_2026 (-11.00%),2026-01-06T23:00:00,2026-07-02T17:00:00,2.52,-6.68,-8.61,3.47,-3.87,-11.0,6.71,25.03
43,219,4.36,6.91,23.17,30.09,0.36,0.36,0.23,27.27,1.2,0.42,22,117.5,8.99,-2.8,3.21,1,6,27.04,-6.68,46.16,4,4,Aug_2026 (+25.03%),Jun_2026 (-11.00%),2026-01-06T23:00:00,2026-07-02T17:00:00,2.81,-6.68,-8.61,3.62,-3.87,-11.0,7.38,25.03
43,220,6.14,9.77,24.95,28.9,0.44,0.43,0.34,28.57,1.25,0.51,21,123.1,8.99,-2.88,3.13,1,6,27.04,-6.68,46.18,4,4,Aug_2026 (+25.03%),Jun_2026 (-11.00%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.81,-6.68,-7.07,3.64,-3.87,-11.0,7.38,25.03
43,221,6.42,10.23,25.23,28.71,0.45,0.44,0.36,28.57,1.26,0.53,21,123.2,9.02,-2.87,3.14,1,6,27.04,-6.68,46.21,4,4,Aug_2026 (+25.03%),Jun_2026 (-11.00%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.81,-6.68,-6.93,3.76,-3.87,-11.0,7.38,25.03
43,222,6.56,10.45,25.37,28.62,0.45,0.45,0.37,28.57,1.26,0.53,21,123.3,9.04,-2.87,3.15,1,6,27.04,-6.68,46.25,4,4,Aug_2026 (+25.03%),Jun_2026 (-11.00%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.81,-6.68,-6.93,3.89,-3.87,-11.0,7.39,25.03
43,223,7.55,12.06,26.36,28.45,0.49,0.49,0.42,28.57,1.29,0.58,21,123.6,9.07,-2.82,3.22,1,6,27.04,-6.68,46.34,4,4,Aug_2026 (+25.03%),Jun_2026 (-11.00%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.81,-6.68,-6.93,4.16,-3.9,-11.0,8.13,25.03
43,224,7.5,11.98,26.31,28.49,0.49,0.49,0.42,28.57,1.29,0.57,21,123.8,8.98,-2.79,3.22,1,6,27.04,-6.68,46.41,4,4,Aug_2026 (+25.03%),Jun_2026 (-11.00%),2026-08-22T00:00:00,2026-07-02T17:00:00,3.01,-6.68,-6.93,3.91,-3.9,-11.0,8.13,25.03
43,225,7.51,11.99,26.31,28.51,0.49,0.49,0.42,28.57,1.29,0.57,21,124.0,8.99,-2.79,3.22,1,6,27.04,-6.68,46.5,4,4,Aug_2026 (+25.03%),Jun_2026 (-11.00%),2026-08-22T00:00:00,2026-07-02T17:00:00,3.32,-6.68,-6.95,3.6,-3.9,-11.0,8.17,25.03
43,226,7.52,12.01,26.33,28.5,0.49,0.49,0.42,28.57,1.29,0.58,21,123.9,8.99,-2.79,3.22,1,6,27.04,-6.68,46.46,4,4,Aug_2026 (+25.03%),Jun_2026 (-11.12%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.94,-6.68,-6.71,3.86,-3.9,-11.12,8.17,25.03
43,227,8.32,13.32,27.13,27.86,0.52,0.52,0.48,28.57,1.31,0.61,21,123.9,8.96,-2.73,3.28,1,6,27.04,-6.43,46.45,4,4,Aug_2026 (+25.03%),Jun_2026 (-10.56%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.94,-6.43,-6.71,3.86,-3.9,-10.56,8.01,25.03
43,228,7.64,12.21,26.45,28.31,0.5,0.49,0.43,28.57,1.3,0.58,21,123.9,8.85,-2.73,3.24,1,6,27.04,-6.43,46.46,4,4,Aug_2026 (+25.03%),Jun_2026 (-10.56%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.94,-6.43,-7.3,3.86,-3.9,-10.56,8.01,25.03
43,229,7.89,12.61,26.7,28.13,0.51,0.5,0.45,28.57,1.3,0.59,21,124.0,8.87,-2.72,3.26,1,6,27.04,-6.43,46.48,4,4,Aug_2026 (+25.03%),Jun_2026 (-10.56%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.94,-6.43,-7.3,3.98,-3.77,-10.56,7.99,25.03
43,230,7.75,12.38,26.55,28.23,0.5,0.5,0.44,28.57,1.3,0.58,21,124.0,8.87,-2.73,3.25,1,6,27.04,-6.43,46.5,4,4,Aug_2026 (+25.03%),Jun_2026 (-10.39%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.94,-6.43,-7.58,3.96,-3.77,-10.39,7.99,25.03
43,231,6.23,9.92,25.04,29.24,0.44,0.44,0.34,28.57,1.26,0.52,21,123.9,8.87,-2.82,3.14,1,6,27.04,-6.43,46.46,4,4,Aug_2026 (+25.03%),Jun_2026 (-10.58%),2026-08-22T00:00:00,2026-07-02T17:00:00,2.94,-6.43,-8.69,3.96,-3.77,-10.58,8.0,25.03
43,232,6.76,10.78,25.57,29.07,0.46,0.46,0.37,28.57,1.27,0.54,21,124.1,8.93,-2.81,3.17,1,6,27.04,-6.65,46.55,4,4,Aug_2026 (+25.19%),Jun_2026 (-10.58%),2026-08-22T00:00:00,2026-07-02T17:00:00,3.79,-6.65,-8.69,3.6,-3.77,-10.58,8.13,25.19
43,233,5.14,8.16,23.95,30.15,0.4,0.39,0.27,27.27,1.23,0.45,22,118.4,8.93,-2.73,3.27,1,7,27.04,-6.65,46.52,4,4,Aug_2026 (+25.19%),Jun_2026 (-10.75%),2026-01-06T23:00:00,2026-07-02T17:00:00,3.79,-6.65,-8.69,2.23,-3.77,-10.75,8.13,25.19
43,234,6.53,10.39,25.33,29.2,0.45,0.45,0.36,27.27,1.26,0.51,22,118.5,9.08,-2.71,3.36,1,7,27.04,-6.65,46.55,4,4,Aug_2026 (+25.19%),Jun_2026 (-10.07%),2026-08-22T00:00:00,2026-07-02T17:00:00,3.65,-6.65,-8.27,1.96,-3.77,-10.07,8.67,25.19
43,235,7.01,11.18,25.82,28.88,0.47,0.47,0.39,27.27,1.27,0.53,22,118.5,9.13,-2.69,3.39,1,7,27.04,-6.65,46.54,4,4,Aug_2026 (+25.19%),Jun_2026 (-9.91%),2026-08-22T00:00:00,2026-07-02T17:00:00,3.87,-6.65,-8.27,2.02,-3.77,-9.91,8.67,25.19
43,236,4.55,7.21,23.36,30.74,0.37,0.37,0.23,28.57,1.21,0.45,21,124.0,8.91,-2.93,3.04,2,7,27.04,-6.65,46.48,4,4,Aug_2026 (+25.19%),Jun_2026 (-12.27%),2026-01-14T20:00:00,2026-07-02T17:00:00,4.36,-6.65,-8.27,2.02,-3.77,-12.27,8.51,25.19
