Strategy_Logic,Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Avg_Holding_Hours,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
EMA_CROSSOVER_LONG_ONLY,72,165,6.82,10.86,25.49,27.76,0.46,0.45,0.39,26.32,1.28,19,136.3,0.61,26.9,-9.66,46.25,4,4,2.81,-9.66,-4.59,1.43,-5.21,-6.23,6.97,24.98
EMA_CROSSOVER_LONG_ONLY,72,166,3.7,5.85,22.38,29.86,0.34,0.33,0.2,26.32,1.2,19,136.3,0.46,26.9,-9.66,46.25,4,4,2.81,-9.66,-7.43,1.5,-5.21,-6.23,6.97,24.98
EMA_CROSSOVER_LONG_ONLY,72,167,4.42,7.0,23.1,29.5,0.37,0.36,0.24,26.32,1.22,19,136.5,0.5,26.9,-9.66,46.3,4,4,2.88,-9.66,-7.63,1.5,-5.21,-5.6,7.16,24.98
EMA_CROSSOVER_LONG_ONLY,72,168,3.98,6.3,22.66,29.8,0.35,0.34,0.21,26.32,1.21,19,136.6,0.47,26.9,-9.66,46.34,4,4,2.88,-9.66,-7.99,1.47,-5.21,-5.6,7.16,24.98
EMA_CROSSOVER_LONG_ONLY,72,169,4.09,6.47,22.77,29.56,0.35,0.34,0.22,26.32,1.21,19,136.7,0.48,26.9,-9.66,46.38,4,4,2.83,-9.66,-7.99,1.71,-5.07,-5.6,6.83,25.07
EMA_CROSSOVER_LONG_ONLY,72,170,4.09,6.48,22.77,29.55,0.35,0.34,0.22,26.32,1.21,19,136.6,0.48,26.9,-9.66,46.36,4,4,2.83,-9.66,-7.69,1.61,-5.07,-5.81,6.83,25.07
EMA_CROSSOVER_LONG_ONLY,72,171,3.67,5.8,22.35,29.71,0.34,0.33,0.2,26.32,1.2,19,136.7,0.46,26.66,-9.66,46.38,4,4,2.66,-9.66,-7.69,1.57,-5.09,-5.81,6.83,24.83
EMA_CROSSOVER_LONG_ONLY,72,172,3.25,5.13,21.92,29.99,0.32,0.31,0.17,26.32,1.19,19,136.8,0.43,26.66,-9.66,46.41,4,4,2.66,-9.66,-7.94,1.48,-5.09,-5.86,6.83,24.83
EMA_CROSSOVER_LONG_ONLY,72,173,3.76,5.94,22.43,29.56,0.34,0.33,0.2,26.32,1.2,19,136.8,0.46,26.66,-9.66,46.41,4,4,2.66,-9.66,-7.44,1.45,-5.09,-5.77,6.7,24.83
EMA_CROSSOVER_LONG_ONLY,72,174,4.25,6.73,22.93,29.32,0.36,0.35,0.23,26.32,1.21,19,136.8,0.48,26.66,-9.66,46.43,4,4,2.66,-9.66,-7.12,1.45,-5.09,-5.77,6.43,25.33
EMA_CROSSOVER_LONG_ONLY,72,175,4.55,7.21,23.23,29.12,0.37,0.36,0.25,26.32,1.22,19,137.1,0.5,26.66,-9.66,46.5,4,4,2.89,-9.66,-7.03,1.42,-5.09,-5.77,6.43,25.33
EMA_CROSSOVER_LONG_ONLY,72,176,1.41,2.22,20.09,31.25,0.24,0.24,0.07,26.32,1.14,19,137.1,0.34,26.66,-9.66,46.5,4,4,1.12,-9.66,-7.11,1.29,-5.09,-6.8,6.43,25.33
EMA_CROSSOVER_LONG_ONLY,72,177,1.62,2.54,20.29,31.17,0.25,0.25,0.08,26.32,1.15,19,137.0,0.35,26.66,-9.71,46.48,4,4,1.12,-9.71,-7.11,1.29,-5.09,-6.8,6.71,25.33
EMA_CROSSOVER_LONG_ONLY,72,178,1.88,2.95,20.55,31.16,0.26,0.26,0.09,26.32,1.15,19,137.2,0.37,26.66,-9.71,46.54,4,4,1.06,-9.71,-7.04,1.29,-5.09,-6.8,6.97,25.33
EMA_CROSSOVER_LONG_ONLY,72,179,2.68,4.23,21.36,31.02,0.3,0.29,0.14,26.32,1.17,19,137.3,0.41,26.66,-9.84,46.57,4,4,2.32,-9.84,-6.94,1.31,-5.33,-6.8,6.76,25.33
EMA_CROSSOVER_LONG_ONLY,72,180,3.02,4.77,21.7,31.02,0.31,0.3,0.15,26.32,1.18,19,137.3,0.43,26.66,-9.84,46.59,4,4,2.32,-9.84,-6.94,1.31,-5.33,-6.8,6.76,25.74
EMA_CROSSOVER_LONG_ONLY,72,181,2.66,4.19,21.34,31.27,0.3,0.29,0.13,26.32,1.17,19,137.3,0.41,26.66,-9.84,46.59,4,4,2.32,-9.84,-5.95,1.43,-5.33,-8.22,6.78,25.74
EMA_CROSSOVER_LONG_ONLY,72,182,3.13,4.93,21.8,30.98,0.31,0.31,0.16,26.32,1.18,19,137.6,0.43,26.66,-9.84,46.68,4,4,2.27,-9.84,-6.05,1.97,-5.33,-8.22,6.86,25.74
EMA_CROSSOVER_LONG_ONLY,72,183,3.74,5.91,22.42,30.57,0.34,0.33,0.19,26.32,1.2,19,137.7,0.46,26.66,-9.84,46.71,4,4,2.27,-9.84,-5.84,2.13,-5.13,-8.22,6.86,25.74
EMA_CROSSOVER_LONG_ONLY,72,184,4.11,6.5,22.79,30.32,0.35,0.34,0.21,26.32,1.21,19,137.7,0.48,26.66,-9.84,46.73,4,4,2.27,-9.84,-5.57,2.2,-5.13,-8.22,6.86,25.74
EMA_CROSSOVER_LONG_ONLY,72,185,3.67,5.8,22.34,30.43,0.34,0.33,0.19,26.32,1.2,19,137.9,0.46,26.66,-9.84,46.8,4,4,2.05,-9.84,-5.43,1.89,-5.13,-8.22,6.81,25.74
EMA_CROSSOVER_LONG_ONLY,72,186,3.81,6.02,22.49,30.39,0.34,0.33,0.2,26.32,1.2,19,138.1,0.46,26.66,-9.84,46.84,4,4,2.13,-9.84,-5.41,1.92,-5.13,-8.22,6.81,25.74
EMA_CROSSOVER_LONG_ONLY,72,187,2.7,4.26,21.38,31.14,0.3,0.29,0.14,26.32,1.17,19,138.1,0.41,26.66,-9.84,46.86,4,4,2.34,-9.84,-5.94,1.92,-5.13,-8.88,6.81,25.75
EMA_CROSSOVER_LONG_ONLY,72,188,1.96,3.08,20.63,31.67,0.27,0.26,0.1,26.32,1.16,19,138.3,0.38,26.66,-10.72,46.93,4,4,2.34,-10.72,-6.11,2.2,-5.02,-8.88,6.81,25.8
EMA_CROSSOVER_LONG_ONLY,72,189,2.94,4.63,21.61,31.56,0.31,0.3,0.15,26.32,1.18,19,138.4,0.43,26.66,-10.72,46.96,4,4,2.57,-10.72,-5.89,2.2,-5.02,-8.88,7.36,25.8
EMA_CROSSOVER_LONG_ONLY,72,190,3.48,5.49,22.15,31.2,0.33,0.32,0.18,26.32,1.19,19,138.5,0.45,26.66,-10.72,46.98,4,4,2.57,-10.72,-5.51,2.32,-5.02,-8.88,7.36,25.8
EMA_CROSSOVER_LONG_ONLY,72,191,2.98,4.7,21.65,31.53,0.31,0.3,0.15,26.32,1.18,19,138.5,0.43,26.66,-10.72,47.0,4,4,2.57,-10.72,-5.88,2.22,-5.02,-8.88,7.36,25.8
EMA_CROSSOVER_LONG_ONLY,72,192,3.0,4.73,21.68,31.93,0.31,0.3,0.15,26.32,1.18,19,138.6,0.43,26.66,-10.72,47.04,4,4,2.81,-10.72,-6.09,1.86,-5.02,-8.88,7.76,25.8
EMA_CROSSOVER_LONG_ONLY,72,193,3.42,5.41,22.1,32.1,0.33,0.32,0.17,26.32,1.19,19,138.8,0.45,26.66,-10.72,47.11,4,4,2.84,-10.72,-6.01,1.51,-5.02,-8.88,8.44,25.8
EMA_CROSSOVER_LONG_ONLY,72,194,1.55,2.43,20.22,33.39,0.25,0.24,0.07,26.32,1.15,19,138.9,0.36,26.66,-10.72,47.12,4,4,2.84,-10.72,-5.88,1.51,-5.02,-10.73,8.53,25.8
EMA_CROSSOVER_LONG_ONLY,72,195,1.55,2.43,20.22,33.39,0.25,0.24,0.07,26.32,1.15,19,138.9,0.36,26.66,-10.72,47.12,4,4,2.84,-10.72,-5.88,1.51,-5.02,-10.73,8.53,25.8
EMA_CROSSOVER_LONG_ONLY,72,196,1.51,2.37,20.18,33.37,0.25,0.24,0.07,25.0,1.15,20,132.3,0.34,26.66,-10.72,47.25,4,4,2.4,-10.72,-6.05,1.37,-4.74,-10.68,8.52,26.26
EMA_CROSSOVER_LONG_ONLY,72,197,1.65,2.6,20.33,33.07,0.25,0.25,0.08,25.0,1.15,20,132.4,0.35,26.66,-10.72,47.3,4,4,2.12,-10.72,-5.82,1.57,-4.74,-10.68,8.5,26.26
EMA_CROSSOVER_LONG_ONLY,72,198,0.32,0.5,18.99,33.8,0.2,0.19,0.01,23.81,1.12,21,126.4,0.27,26.66,-10.72,47.39,4,4,0.73,-10.72,-5.91,1.57,-4.74,-10.68,8.65,26.26
EMA_CROSSOVER_LONG_ONLY,72,199,-0.1,-0.16,18.58,34.33,0.18,0.18,-0.0,23.81,1.11,21,126.9,0.25,26.66,-10.72,47.57,4,4,0.1,-10.72,-6.07,1.56,-4.74,-10.68,9.07,26.26
EMA_CROSSOVER_LONG_ONLY,72,200,-4.13,-6.39,14.54,36.88,0.01,0.01,-0.17,23.81,1.02,21,127.0,0.05,26.66,-10.34,47.64,4,4,0.08,-10.34,-10.14,1.56,-4.74,-10.68,9.26,25.93
EMA_CROSSOVER_LONG_ONLY,72,201,-4.48,-6.92,14.19,37.12,-0.01,-0.01,-0.19,23.81,1.01,21,127.3,0.04,26.66,-10.34,47.73,4,4,0.09,-10.34,-10.5,1.56,-4.74,-10.68,9.28,25.93
EMA_CROSSOVER_LONG_ONLY,72,202,-4.75,-7.33,13.93,37.12,-0.02,-0.02,-0.2,22.73,1.01,22,121.7,0.02,26.66,-10.34,47.8,4,4,0.1,-10.34,-11.19,2.35,-4.74,-10.68,8.97,25.93
EMA_CROSSOVER_LONG_ONLY,72,203,-4.77,-7.36,13.91,37.28,-0.02,-0.02,-0.2,22.73,1.01,22,121.6,0.02,26.66,-10.34,47.79,4,4,0.89,-10.34,-12.27,2.56,-4.74,-10.7,9.23,25.93
EMA_CROSSOVER_LONG_ONLY,72,204,-4.37,-6.75,14.31,36.84,-0.0,-0.0,-0.18,23.81,1.02,21,127.9,0.04,26.66,-10.34,47.95,4,4,0.66,-10.34,-11.64,2.77,-4.74,-10.7,9.42,25.35
EMA_CROSSOVER_LONG_ONLY,72,205,-4.47,-6.9,14.21,37.11,-0.0,-0.0,-0.19,25.0,1.01,20,134.4,0.03,26.66,-10.34,48.0,4,4,0.53,-10.34,-11.64,2.46,-4.74,-10.7,9.78,25.35
EMA_CROSSOVER_LONG_ONLY,72,206,-6.35,-9.76,12.32,38.35,-0.09,-0.09,-0.25,25.0,0.98,20,134.4,-0.06,26.66,-10.34,47.98,4,4,0.34,-10.34,-12.75,2.6,-4.98,-11.07,9.78,25.35
EMA_CROSSOVER_LONG_ONLY,72,207,-5.11,-7.87,13.57,37.6,-0.03,-0.03,-0.21,25.0,1.0,20,134.4,0.0,26.66,-9.65,47.98,4,4,0.34,-9.65,-12.75,3.06,-4.98,-11.07,9.78,25.49
EMA_CROSSOVER_LONG_ONLY,72,208,-4.43,-6.84,14.25,37.16,-0.0,-0.0,-0.18,25.0,1.02,20,134.5,0.04,26.66,-9.65,48.04,4,4,0.42,-9.65,-12.41,3.31,-4.98,-11.07,9.78,25.49
EMA_CROSSOVER_LONG_ONLY,72,209,-4.51,-6.96,14.17,37.41,-0.01,-0.01,-0.19,25.0,1.02,20,134.5,0.04,27.06,-9.65,48.04,4,4,0.6,-9.65,-12.99,3.4,-4.98,-11.07,9.78,25.88
EMA_CROSSOVER_LONG_ONLY,72,210,-4.99,-7.7,13.68,37.72,-0.03,-0.03,-0.2,25.0,1.01,20,134.8,0.01,27.06,-9.65,48.12,4,4,0.04,-9.65,-12.95,3.4,-4.98,-11.07,9.78,25.88
EMA_CROSSOVER_LONG_ONLY,72,211,-3.86,-5.97,14.81,36.85,0.02,0.02,-0.16,26.32,1.03,19,141.7,0.07,27.06,-9.49,48.07,4,4,0.04,-9.49,-11.71,3.36,-4.98,-11.07,9.39,25.88
EMA_CROSSOVER_LONG_ONLY,72,212,-7.21,-11.05,11.46,38.52,-0.13,-0.12,-0.29,26.32,0.96,19,141.8,-0.11,27.06,-9.49,48.12,3,5,-0.08,-9.49,-12.96,3.96,-4.98,-12.57,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,213,-6.88,-10.56,11.79,38.3,-0.11,-0.11,-0.28,26.32,0.97,19,141.9,-0.09,27.06,-9.49,48.14,4,4,0.37,-9.49,-12.96,3.96,-4.98,-12.66,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,214,-6.78,-10.4,11.9,38.23,-0.11,-0.11,-0.27,26.32,0.97,19,142.1,-0.08,27.06,-9.49,48.21,3,5,-0.02,-9.49,-12.96,4.49,-4.98,-12.66,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,215,-6.42,-9.85,12.26,37.99,-0.09,-0.09,-0.26,26.32,0.98,19,142.3,-0.06,27.06,-9.49,48.27,4,4,0.11,-9.49,-12.81,4.58,-4.98,-12.66,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,216,-6.03,-9.26,12.65,37.73,-0.08,-0.07,-0.25,26.32,0.99,19,142.3,-0.04,27.06,-9.49,48.27,4,4,0.52,-9.49,-12.81,4.58,-4.98,-12.66,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,217,-5.3,-8.17,13.37,37.25,-0.04,-0.04,-0.22,26.32,1.0,19,142.4,0.0,27.06,-9.49,48.3,4,4,0.51,-9.49,-12.38,4.88,-4.98,-12.66,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,218,-4.87,-7.51,13.81,36.96,-0.02,-0.02,-0.2,27.78,1.01,18,150.4,0.02,27.06,-9.49,48.34,4,4,0.24,-9.49,-12.38,5.34,-4.98,-12.4,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,219,-3.99,-6.17,14.69,36.38,0.01,0.01,-0.17,27.78,1.03,18,150.5,0.07,27.06,-9.49,48.38,4,4,0.38,-9.49,-12.38,5.48,-4.98,-11.83,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,220,-5.75,-8.85,12.92,37.55,-0.06,-0.06,-0.24,26.32,0.99,19,142.3,-0.03,27.06,-9.09,48.29,4,4,0.38,-9.09,-12.38,5.31,-4.98,-13.7,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,221,-5.42,-8.35,13.25,37.33,-0.05,-0.05,-0.22,26.32,1.0,19,142.3,-0.01,27.06,-9.09,48.27,4,4,0.8,-9.09,-12.1,4.93,-4.98,-13.73,9.37,24.79
EMA_CROSSOVER_LONG_ONLY,72,222,-4.87,-7.52,13.8,37.01,-0.02,-0.02,-0.2,26.32,1.01,19,142.4,0.02,27.06,-9.09,48.32,4,4,0.8,-9.09,-11.64,4.93,-4.98,-13.73,9.43,24.79
EMA_CROSSOVER_LONG_ONLY,72,223,-4.32,-6.67,14.36,37.07,-0.0,-0.0,-0.18,27.78,1.02,18,150.4,0.05,27.06,-9.09,48.34,4,4,1.49,-9.09,-11.64,4.56,-4.98,-13.6,9.56,24.79
EMA_CROSSOVER_LONG_ONLY,72,224,-6.11,-9.39,12.57,38.23,-0.08,-0.08,-0.25,27.78,0.98,18,150.3,-0.04,27.06,-10.27,48.3,4,4,1.75,-10.27,-11.64,4.0,-4.98,-13.87,9.56,24.79
EMA_CROSSOVER_LONG_ONLY,72,225,-7.16,-10.97,11.52,38.82,-0.13,-0.12,-0.28,27.78,0.96,18,150.3,-0.1,27.06,-10.27,48.3,4,4,1.59,-10.27,-12.44,4.0,-4.98,-13.91,9.56,24.79
EMA_CROSSOVER_LONG_ONLY,72,226,-7.43,-11.37,11.25,39.0,-0.14,-0.13,-0.29,27.78,0.96,18,150.3,-0.12,27.06,-10.27,48.32,4,4,1.59,-10.27,-12.44,4.0,-5.25,-13.91,9.56,24.79
EMA_CROSSOVER_LONG_ONLY,72,227,-7.5,-11.48,11.18,39.0,-0.14,-0.14,-0.29,27.78,0.96,18,150.4,-0.12,27.06,-10.27,48.34,4,4,1.51,-10.27,-12.44,4.0,-5.25,-13.91,9.56,24.79
EMA_CROSSOVER_LONG_ONLY,72,228,-6.7,-10.28,11.98,38.11,-0.11,-0.1,-0.27,27.78,0.97,18,150.4,-0.08,27.06,-10.27,48.34,4,4,1.51,-10.27,-11.66,4.0,-5.28,-13.4,9.56,24.06
EMA_CROSSOVER_LONG_ONLY,72,229,-6.55,-10.06,12.12,38.01,-0.1,-0.1,-0.26,27.78,0.98,18,150.3,-0.07,27.06,-10.32,48.32,4,4,1.51,-10.32,-11.66,3.57,-5.28,-12.85,9.56,24.06
EMA_CROSSOVER_LONG_ONLY,72,230,-6.68,-10.26,11.99,38.03,-0.11,-0.1,-0.27,27.78,0.97,18,150.3,-0.08,27.06,-10.32,48.3,4,4,1.39,-10.32,-11.66,3.57,-5.28,-12.88,9.56,24.06
EMA_CROSSOVER_LONG_ONLY,72,231,-7.13,-10.93,11.55,38.39,-0.13,-0.12,-0.28,27.78,0.96,18,150.2,-0.1,27.06,-10.32,48.29,4,4,1.39,-10.32,-11.66,3.17,-5.28,-13.05,9.56,24.2
EMA_CROSSOVER_LONG_ONLY,72,232,-4.62,-7.13,14.06,37.38,-0.01,-0.01,-0.19,26.32,1.01,19,142.1,0.04,27.06,-10.32,48.21,4,4,2.46,-10.32,-10.41,3.17,-5.28,-12.86,9.56,24.2
EMA_CROSSOVER_LONG_ONLY,72,233,-2.96,-4.59,15.72,36.18,0.06,0.06,-0.13,25.0,1.05,20,134.6,0.12,27.06,-10.32,48.09,4,4,2.28,-10.32,-9.54,3.98,-5.28,-12.73,9.56,24.2
